"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100005627652,239,1977,1991,0,0,0,0,NA,NA,1,1,16,1,0,0,1,2,1,1,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012970402,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA
100017942684,239,1977,2000,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,2,0,1,0
100004178417,239,1977,1988,0,0,0,0,NA,NA,1,1,0,0,1,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014629304,239,1988,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,1,1,1,1,1,0,1,1,0
100015133261,239,1977,1989,1,1,1,0,NA,NA,0,1,15,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020851988,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA
100010954241,239,1986,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018869339,239,1984,1993,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA
100019171865,239,1977,1986,0,0,0,NA,NA,NA,1,1,1,0,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009057524,239,1985,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020975281,239,1977,1986,0,0,1,NA,NA,NA,1,0,0,0,1,1,0,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019190360,239,1977,1978,0,0,NA,NA,NA,NA,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007097225,239,1977,1983,1,1,1,NA,NA,NA,0,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016488032,239,1977,1996,1,0,0,0,0,NA,1,1,1,5,0,1,0,1,1,2,1,1,1,0,1,6,3,1,1,0,NA,NA,NA,NA
100009229416,239,1978,1983,NA,0,0,NA,NA,NA,NA,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013764092,239,1977,1986,0,0,0,NA,NA,NA,0,0,0,0,1,3,2,0,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008779577,239,1983,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,2,0,1,1,2,0,0,0,1,1,0,0,1,1,1
100013768036,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100017785892,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,0,1,0,0
100008152441,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
100018665828,239,1978,1994,NA,0,0,0,0,NA,NA,3,0,0,0,1,0,4,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
100003658148,239,1991,1997,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,2,1,1,NA,NA,NA
100017644055,239,1977,1993,1,1,1,1,0,NA,1,0,1,1,64,1,1,0,1,1,0,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA
100008899873,239,1983,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014170100,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,0
100014120147,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
100014380749,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100018056220,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
100014575452,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
100000893102,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,1,0,0
100014105930,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
100006068311,239,1985,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
100003326508,239,1977,1982,1,1,NA,NA,NA,NA,1,1,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009050506,239,1979,1992,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,3,0,1,2,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
100006363591,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
100007171825,239,1977,1986,0,0,0,NA,NA,NA,1,1,0,1,1,3,0,0,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020211826,239,1978,1986,NA,1,1,NA,NA,NA,NA,1,0,1,1,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018904410,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA
100013912701,239,1977,1982,0,0,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001514911,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009880746,239,1989,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,6,1,0,0,0,NA,NA,NA,NA
100020488387,239,1977,2000,0,0,0,0,0,0,0,1,46,1,7,1,1,3,0,3,5,1,0,5,1,0,3,1,0,1,0,1,0,1
100006558829,239,1985,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,7,0,3,0,1,0,1,1,3,0,1,0,0
100018094609,239,1990,2000,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,1,4,1,1,0,1,0
100010598906,239,1989,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,0,0,1,0,0,1,0,1,0,0
100004116179,239,1977,2000,0,0,0,0,0,0,4,0,0,0,7,0,1,1,0,1,1,0,1,4,1,1,0,1,5,1,1,0,0,0
100017862348,239,1977,1998,0,0,1,1,1,1,1,1,2,0,1,0,1,4,1,1,1,0,1,1,0,0,1,1,1,1,0,0,NA,NA
100008641236,239,1998,1999,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
100005412129,239,1985,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
100018481477,239,1977,1980,0,0,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005545885,239,1977,1981,0,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011022214,239,1979,2000,NA,0,0,0,0,1,NA,NA,0,0,1,1,6,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0
100002019579,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100007818313,239,1977,1988,0,0,0,0,NA,NA,0,1,0,0,3,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004075039,239,1991,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,NA,NA,NA
100002821911,239,1988,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
100019699609,239,1977,2000,0,0,0,0,0,0,1,0,0,0,1,0,4,4,0,1,6,1,2,1,1,0,1,1,5,3,1,1,0,0
100018962490,239,1991,1998,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,NA,NA
100008546179,239,1988,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
100002055820,239,1982,1986,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008817169,239,1977,1992,0,0,0,0,NA,NA,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
100005630139,239,1979,2000,NA,0,1,1,1,1,NA,NA,7,1,7,0,4,3,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1
100001391942,239,1990,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
100004110281,239,1981,2000,NA,0,0,0,0,1,NA,NA,NA,NA,1,1,1,0,0,0,1,7,1,1,0,0,1,0,0,1,1,0,1,0
100017745035,239,1977,1979,1,1,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005181492,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008007172,239,1985,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017201540,239,1978,1982,NA,0,NA,NA,NA,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010825785,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100011077428,239,1979,2000,NA,0,0,0,0,1,NA,NA,0,1,0,0,0,1,0,0,1,7,1,2,0,1,1,2,1,0,0,0,1,1
100013809866,239,1981,1985,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001161290,239,1989,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA
100012095219,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
100018143616,239,1985,1993,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
100008400289,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
100010226999,239,1977,1983,0,0,0,NA,NA,NA,1,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020173443,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,NA
100009164150,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA
100004828870,239,1977,1978,0,0,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005422229,239,1983,1996,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,1,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA
100003556449,239,1977,1998,0,0,0,1,1,1,0,0,2,5,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA
100008919517,239,1981,1990,NA,0,0,0,NA,NA,NA,NA,NA,NA,2,0,0,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002809691,239,1986,1996,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,1,1,NA,NA,NA,NA
100015582110,239,1985,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017615499,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA
100016878261,239,1993,1994,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
100004311102,239,1977,2000,0,0,0,0,0,0,1,1,0,0,148,1,4,1,0,1,0,0,1,3,0,4,0,0,4,1,1,0,1,0
100019858652,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,2,0,0,1
100004437361,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
100008716039,239,1988,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,1,1,0,1,NA,NA,NA,NA,NA
100015063345,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100018560081,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,0,0,1
100008776845,239,1980,1984,NA,0,0,NA,NA,NA,NA,NA,NA,79,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007839906,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100008442276,239,1990,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,5,1,1,0,1,0,1,1,2
100019200435,239,1977,1990,0,0,0,0,NA,NA,0,0,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010089952,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0
100019638590,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,3,1,0,0,0,0,0
100005368247,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
100003266389,239,1980,2000,NA,0,0,0,0,0,NA,NA,NA,399,94,1,0,1,0,0,0,7,0,1,1,0,1,2,2,0,0,0,0,1
100011715486,239,1978,1981,NA,0,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010748465,239,1985,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010728554,239,1977,1982,0,0,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008296487,239,1977,1978,0,0,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016761769,239,1983,1995,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,0,0,1,0,1,NA,NA,NA,NA,NA
100001543243,239,1977,2000,0,0,0,0,0,0,0,0,1,0,7,0,5,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
100019699850,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100001983070,239,1977,1981,0,0,NA,NA,NA,NA,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002141772,239,1998,2000,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
100007886627,239,1977,1990,0,0,0,0,NA,NA,1,1,1,1,0,0,1,0,0,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017109614,239,1977,1982,0,0,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002326322,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA
100018484935,239,1977,1978,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014847674,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,0,1,NA,NA,NA,NA,NA
100011590764,239,1977,1993,1,1,0,0,0,NA,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA
100017119257,239,1977,1984,0,0,0,NA,NA,NA,1,0,1,1,13,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013531037,239,1985,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019404473,239,1982,1994,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,9,7,1,1,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
100020288560,239,1985,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
100015926047,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100010049584,239,1977,2000,0,0,0,0,0,0,1,1,0,1,129,2,0,0,1,0,0,7,0,0,1,0,1,0,3,2,0,1,1,1
100004822200,239,1988,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,1,4,1,3,1,0,1,0,1
100005554247,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,1,0,0
100013617898,239,1979,1983,NA,0,0,NA,NA,NA,NA,NA,0,0,24,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001114358,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,0,0,0
100010588339,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003387317,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100012938138,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,0,1
100019296723,239,1977,1982,1,1,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001091328,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000050993,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,3,0,0,0,1,1
100008029476,239,1990,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,0,0,0,NA,NA,NA,NA
100018024862,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
100011358928,239,1984,1993,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,2,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA
100001853967,239,1987,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020803616,239,1980,1983,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016797391,239,1980,1981,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011326378,239,1977,1991,1,1,1,1,NA,NA,0,1,1,1,0,1,1,1,0,0,0,1,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017346371,239,1977,1989,0,0,0,0,NA,NA,0,0,1,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008864389,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA
100004899405,239,1985,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,1,3,1,1,4,0,2,0,2,0,1,1
100007065417,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
100019499258,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,1,1,0,1,0
100003045127,239,1977,1978,0,0,NA,NA,NA,NA,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004388113,239,1977,1985,0,0,0,NA,NA,NA,1,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010887358,239,1985,1997,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,1,1,1,1,0,1,0,0,NA,NA,NA
100008322766,239,1980,1985,NA,0,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019662947,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
