"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100013284253,239,1986,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005369649,239,1977,2000,0,0,0,0,0,0,24,69,3,6,6,43,54,86,88,105,191,200,365,546,282,63,84,9,24,3,9,19,9,11
100010123415,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,9,19,21,19,8
100015258513,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,2,9,9,15,14,5
100006261713,239,1998,1999,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA
100006401653,239,1977,1993,0,0,0,0,0,NA,4,42,2,19,14,29,6,15,8,16,31,52,4,3,4,8,9,NA,NA,NA,NA,NA,NA,NA
100006307166,239,1977,1979,0,0,NA,NA,NA,NA,4,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011749713,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,NA,NA,NA,NA,NA
100000327297,239,1983,1984,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015659806,239,1980,1983,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002295356,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100003628243,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,3,5
100010866638,239,1991,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,3,6,7,1,3,NA,NA,NA
100018058417,239,1978,1979,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005997063,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,4,NA,NA,NA,NA
100013778645,239,1977,1978,0,0,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012175816,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009651660,239,1987,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006384774,239,1990,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
100014319926,239,1985,2000,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,9,4,3,33,48,5,5,3,13,8,25,43,4,11,20,26
100010213010,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,21,3,2,3,9,8,16,21
100004103446,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA
100005961344,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000080955,239,1977,1982,0,0,NA,NA,NA,NA,6,5,7,4,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012465921,239,1985,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,13,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016289697,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016951301,239,1986,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019987634,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
100000324920,239,1981,1989,NA,0,0,0,NA,NA,NA,NA,NA,NA,6,31,51,79,83,27,41,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002050443,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100008748050,239,1988,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004135494,239,1977,1987,0,0,0,NA,NA,NA,10,58,11,16,42,78,13,9,3,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001595394,239,1977,1981,0,0,NA,NA,NA,NA,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017530842,239,1981,1985,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,8,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008537993,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
100014163315,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,3,NA,NA,NA,NA,NA
100005966382,239,1979,1983,NA,0,0,NA,NA,NA,NA,NA,0,6,17,32,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011911364,239,1984,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000829757,239,1993,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,18,43,26,50,37,24,NA
100002706887,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA
100000077473,239,1977,1997,0,0,0,0,0,NA,12,12,1,28,52,21,5,29,56,80,4,4,3,2,4,2,12,24,51,24,18,NA,NA,NA
100003114959,239,1977,1981,0,0,NA,NA,NA,NA,6,4,9,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012629281,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,5
100008154744,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,5,13,13,2
100013448316,239,1977,1984,0,0,0,NA,NA,NA,8,21,31,66,41,102,65,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009384162,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,10,10,4
100005126043,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,8,10
100019791388,239,1992,1998,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,1,1,5,15,5,NA,NA
100016655271,239,1978,1981,NA,0,NA,NA,NA,NA,NA,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016711976,239,1977,1993,0,0,0,0,0,NA,12,15,19,52,33,103,148,207,253,28,16,32,66,20,10,2,4,NA,NA,NA,NA,NA,NA,NA
100019506686,239,1984,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18,34,7,24,57,64,36,54,10,22,27,46,6,6,14,11,14
100002363278,239,1978,1981,NA,0,NA,NA,NA,NA,NA,3,8,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010647605,239,1985,1996,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,2,21,57,91,43,28,13,15,7,1,NA,NA,NA,NA
100004286132,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017000873,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15,7,13,NA,NA,NA,NA,NA,NA,NA,NA
100002380246,239,1982,2000,NA,0,0,0,0,0,NA,NA,NA,NA,NA,2,39,81,64,69,128,190,13,26,38,61,26,8,26,20,51,50,25,29
100007303644,239,1977,1987,0,0,0,NA,NA,NA,0,23,1,8,28,30,5,10,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003676438,239,1984,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,12,22,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020006328,239,1988,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014329462,239,1981,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011126986,239,1989,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,24,16,18,8,11,6,NA,NA,NA,NA,NA
100008235805,239,1977,1978,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002060456,239,1993,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,4,1,1,NA,NA,NA
100007597696,239,1996,2000,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,2,1,1
100007440474,239,1977,1985,0,0,0,NA,NA,NA,9,24,12,7,19,50,58,39,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005130066,239,1977,1982,1,1,NA,NA,NA,NA,1,7,6,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013142758,239,1981,2000,NA,0,0,0,1,1,NA,NA,NA,NA,1,44,74,60,50,45,76,12,28,19,15,11,27,13,21,52,3,7,8,9
100008539831,239,1981,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019402533,239,1977,1979,0,0,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002403958,239,1989,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002512432,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,3,5
100009241102,239,1977,1979,1,1,NA,NA,NA,NA,2,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010619466,239,1979,1980,NA,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008008922,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020190462,239,1990,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA
100016495928,239,1987,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000367241,239,1984,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020297867,239,1977,1992,0,0,0,0,NA,NA,0,2,0,13,10,37,14,13,29,6,7,19,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA
100019507368,239,1977,1978,0,0,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015214903,239,1990,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,8,4,NA,NA,NA,NA,NA,NA,NA
100002811171,239,1980,1987,NA,0,0,NA,NA,NA,NA,NA,NA,0,10,5,13,20,13,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010779908,239,1977,1983,0,0,0,NA,NA,NA,3,2,5,10,6,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004177197,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,8,3,2,2
100009365685,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100018495618,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010033899,239,1984,1998,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,18,24,49,82,14,33,14,3,15,1,4,3,4,6,NA,NA
100019362707,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,11,NA
100010261237,239,1995,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,15,4,7,NA
100012452668,239,1986,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003087778,239,1987,1997,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,15,35,25,38,9,8,4,2,3,10,NA,NA,NA
100019139297,239,1977,2000,0,0,0,0,0,0,21,53,11,33,18,43,90,22,10,38,45,16,5,7,6,15,7,1,1,4,11,4,2,4
100020898993,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,7,NA,NA,NA
100009739173,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3
100000901203,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,2
100000765029,239,1980,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010382006,239,1981,1989,NA,0,0,0,NA,NA,NA,NA,NA,NA,6,21,23,35,9,12,23,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016258198,239,1977,1985,0,0,0,NA,NA,NA,2,2,1,8,21,30,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015763203,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,9,16,19
100019525853,239,1980,1985,NA,0,0,NA,NA,NA,NA,NA,NA,1,3,8,14,22,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017504688,239,1990,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,8,10,4,NA,NA,NA,NA,NA
100000401509,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
100007380672,239,1979,1994,NA,0,0,0,0,NA,NA,NA,9,33,77,70,110,155,93,20,24,6,6,7,9,2,1,2,NA,NA,NA,NA,NA,NA
100010160593,239,1981,1994,NA,0,0,0,0,NA,NA,NA,NA,NA,0,20,30,26,24,6,15,30,3,11,13,21,6,12,NA,NA,NA,NA,NA,NA
100012392514,239,1993,1994,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA
100012581899,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA
100011841394,239,1977,1979,1,1,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005421124,239,1981,2000,NA,0,0,0,0,0,NA,NA,NA,NA,1,6,39,83,11,4,14,6,14,38,20,33,41,42,92,52,111,184,211,100
100018242070,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100002059103,239,1986,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006884581,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA
100004063658,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100014956427,239,1977,1981,0,0,NA,NA,NA,NA,6,18,1,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012584271,239,1991,1993,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA
100003339530,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,14,14,NA,NA,NA,NA,NA,NA
100016154790,239,1977,2000,0,0,0,0,0,0,5,60,29,38,20,15,4,33,10,3,20,14,57,98,138,22,14,29,19,4,14,13,12,4
100015334797,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100017616915,239,1984,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018583929,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
100009234236,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA
100007029318,239,1982,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003718936,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,11,11,14
100019671952,239,1977,1982,1,1,NA,NA,NA,NA,1,11,10,7,11,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013016395,239,1977,1989,0,0,0,0,NA,NA,10,9,7,11,8,36,15,4,7,8,15,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012288233,239,1984,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013158198,239,1982,1986,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,12,17,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020466033,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100005534527,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100002043582,239,1984,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,12,34,50,59,9,2,19,28,30,40,73,112,8,17,5,4,5
100014516603,239,1979,2000,NA,0,0,0,0,1,NA,NA,0,2,4,45,55,105,65,83,97,13,4,18,27,19,9,13,22,17,36,70,35,16
100006430783,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA
100017874107,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010173446,239,1990,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,10,2,NA,NA,NA,NA,NA,NA,NA
100004117109,239,1988,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA
100002057948,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100017537549,239,1977,1990,0,0,0,0,NA,NA,3,27,47,100,58,81,51,13,25,31,41,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010428665,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,8,10,12
100015564153,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
100015855295,239,1977,1993,0,0,0,0,0,NA,17,48,23,59,140,247,38,58,82,47,62,7,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA
100013920700,239,1977,1987,0,0,0,NA,NA,NA,10,23,5,19,34,92,64,51,63,53,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011649524,239,1985,1993,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,10,17,1,2,3,5,7,NA,NA,NA,NA,NA,NA,NA
100014034396,239,1981,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003167022,239,1979,2000,NA,0,0,0,0,1,NA,NA,23,77,23,85,73,59,69,73,117,33,89,64,27,56,62,5,3,8,20,3,3,4
100007493672,239,1982,2000,NA,0,0,0,0,0,NA,NA,NA,NA,NA,12,24,39,49,20,45,8,9,28,14,25,35,4,2,7,8,10,13,4
100003036787,239,1978,1979,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002506758,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013917380,239,1993,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,3,NA,NA,NA,NA
