"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100014847674,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,10,2,4,NA,NA,NA,NA,NA
100011590764,239,1977,1993,1,1,0,0,0,NA,2,1,1,20,15,11,15,9,32,36,37,56,48,41,8,4,8,NA,NA,NA,NA,NA,NA,NA
100017119257,239,1977,1984,0,0,0,NA,NA,NA,7,22,36,6,7,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013531037,239,1985,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019404473,239,1982,1994,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1,16,28,27,39,31,24,2,4,3,7,11,3,NA,NA,NA,NA,NA,NA
100020288560,239,1985,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,3,4,4,9,18,9,NA,NA,NA,NA,NA,NA,NA,NA
100015926047,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100010049584,239,1977,2000,0,0,0,0,0,0,2,11,24,8,14,74,46,43,16,35,7,8,2,16,10,13,32,17,33,49,30,36,42,11
100004822200,239,1988,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,60,74,90,117,118,74,91,122,44,35,15
100005554247,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,7,14,12,24
100013617898,239,1979,1983,NA,0,0,NA,NA,NA,NA,NA,0,5,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001114358,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20,35,22,27,32,2
100010588339,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,4,10,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003387317,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
100012938138,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,8,18,24,16,18,48
100019296723,239,1977,1982,1,1,NA,NA,NA,NA,7,12,9,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001091328,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000050993,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,28,33,21,36,29,35,38,35
100008029476,239,1990,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,19,7,5,6,NA,NA,NA,NA
100018024862,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3
100011358928,239,1984,1993,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,12,1,3,10,3,8,12,8,NA,NA,NA,NA,NA,NA,NA
100001853967,239,1987,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020803616,239,1980,1983,NA,0,0,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016797391,239,1980,1981,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011326378,239,1977,1991,1,1,1,1,NA,NA,4,20,38,11,4,9,10,7,14,4,2,5,12,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017346371,239,1977,1989,0,0,0,0,NA,NA,13,17,15,5,21,44,13,7,3,3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008864389,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,5,NA,NA,NA,NA,NA
100004899405,239,1985,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,21,25,1,3,23,66,73,123,51,25,16,31,40,17,21,9
100007065417,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA
100019499258,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,8,18,28,3,2,6
100003045127,239,1977,1978,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004388113,239,1977,1985,0,0,0,NA,NA,NA,1,16,11,3,12,18,14,22,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010887358,239,1985,1997,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,5,8,20,32,61,106,43,21,14,3,2,NA,NA,NA
100008322766,239,1980,1985,NA,0,0,NA,NA,NA,NA,NA,NA,7,4,8,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019662947,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004109612,239,1977,1983,0,0,0,NA,NA,NA,2,7,8,12,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012717277,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,5,3,2,2,7,5,1,1
100016724468,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,20,13,14,4,1,3,3
100003156020,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3
100005614367,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,13,25,8,2,3,6
100013633235,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,11,24,NA,NA,NA,NA,NA,NA,NA,NA
100001250041,239,1992,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
100010203482,239,1992,1995,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,8,13,NA,NA,NA,NA,NA
100020132821,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013670463,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,NA,NA,NA
100005938533,239,1977,1981,0,0,NA,NA,NA,NA,0,1,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016272742,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100006526035,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,NA
100009412723,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,14,16,28
100016245853,239,1994,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,6,3,5,NA
100014363998,239,1989,1992,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,8,NA,NA,NA,NA,NA,NA,NA,NA
100000647068,239,1991,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA
100010638183,239,1987,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002913752,239,1977,1978,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006472016,239,1981,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015060691,239,1997,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA
100014582168,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018274253,239,1987,1994,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,15,21,20,12,10,NA,NA,NA,NA,NA,NA
100005087431,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,3
100010771336,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,9,1,1
100010330006,239,1977,1988,0,0,0,0,NA,NA,6,28,26,72,73,265,49,35,61,66,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018907885,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA
100004728272,239,1994,2000,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,11,16,3,5,3
100013231440,239,1992,1999,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,8,12,22,14,4,5,NA
100019316318,239,1980,1981,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016347830,239,1977,1986,0,0,0,NA,NA,NA,9,8,25,67,20,11,2,6,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012309586,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100013446588,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100010411230,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018872674,239,1989,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,6,NA,NA,NA,NA,NA,NA,NA
100020490792,239,1998,1999,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
100018428491,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
100016569465,239,1977,1984,0,0,0,NA,NA,NA,2,1,6,1,10,38,11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005212955,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000704995,239,1986,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,14,10,14,13,3,NA,NA,NA,NA,NA,NA,NA,NA
100016637560,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100014296062,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,31,40,12,10,1
100008294648,239,1978,2000,NA,0,0,0,0,0,NA,16,59,11,56,19,35,19,41,98,96,62,27,44,3,18,42,20,20,2,4,1,3,1
100017659114,239,1977,1985,0,1,1,NA,NA,NA,9,1,14,23,35,15,22,40,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005275581,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,19,16,2,1,4
100020232660,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015561939,239,1984,1988,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,27,29,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009085034,239,1992,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA
100008728628,239,1991,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,7,10,1,NA,NA,NA,NA
100012846539,239,1977,1980,0,0,NA,NA,NA,NA,4,13,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007929495,239,1978,1983,NA,0,0,NA,NA,NA,NA,0,4,2,6,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002664206,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016306224,239,1977,1980,0,0,NA,NA,NA,NA,4,5,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010293412,239,1983,1985,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020975975,239,1983,1985,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009042371,239,1977,1988,0,0,0,0,NA,NA,8,32,89,117,158,209,265,251,296,353,295,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004718559,239,1977,1994,0,0,0,0,0,NA,18,20,40,13,11,7,4,7,5,23,5,24,11,3,2,0,5,2,NA,NA,NA,NA,NA,NA
100006725491,239,1984,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,9,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019921327,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA
100010895518,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,10,7,17,24,30,2,2
100014489531,239,1998,1999,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA
100015891843,239,1983,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,19,41,52,49,65,49,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018392429,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,NA,NA,NA
100000614337,239,1979,1989,NA,0,0,0,NA,NA,NA,NA,12,20,10,22,1,9,20,27,26,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005405486,239,1989,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA
100014502466,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017838673,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,NA,NA,NA,NA,NA,NA,NA
100008870691,239,1988,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,21,41,71,85,38,44,NA,NA,NA,NA,NA
100019742480,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,2,4,6,11
100007398947,239,1996,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,NA
100017626158,239,1978,1982,NA,0,NA,NA,NA,NA,NA,1,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012218298,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,20,2,2
100003514461,239,1986,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011147735,239,1992,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA
100010613780,239,1993,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,7,NA,NA,NA,NA
100001301771,239,1977,2000,0,0,0,0,0,0,24,32,104,12,49,13,21,8,29,23,35,72,18,40,9,24,12,14,32,2,12,2,1,1
100004314768,239,1986,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013276803,239,1982,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007991904,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,10,5,NA,NA,NA,NA,NA,NA,NA,NA
100007084111,239,1977,1981,0,0,NA,NA,NA,NA,5,12,33,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000883588,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,NA,NA,NA,NA,NA,NA
100014928867,239,1981,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015932179,239,1980,1989,NA,0,0,0,NA,NA,NA,NA,NA,0,11,5,11,4,4,14,16,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010922381,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,15
100002023832,239,1977,1996,1,1,1,1,1,NA,2,3,20,17,28,24,8,4,11,35,5,10,29,34,47,46,40,53,89,97,NA,NA,NA,NA
100011362544,239,1995,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,NA,NA
100005200414,239,1977,1980,0,0,NA,NA,NA,NA,5,6,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012669101,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5
100014126996,239,1988,1989,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006316981,239,1977,1995,0,0,0,0,0,NA,9,46,87,111,24,16,4,2,12,25,28,8,1,17,34,57,12,6,8,NA,NA,NA,NA,NA
100008992057,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,2,12,20,7,1
100017388363,239,1977,1986,0,0,0,NA,NA,NA,9,23,50,68,67,109,83,52,83,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012510622,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,NA,NA,NA,NA,NA,NA,NA
100013273249,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100011889333,239,1977,1991,1,1,1,1,NA,NA,2,2,1,3,24,6,13,8,5,22,34,42,18,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016573332,239,1990,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA
100002117232,239,1984,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011626364,239,1977,1980,0,0,NA,NA,NA,NA,4,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020932585,239,1977,1990,0,0,0,0,NA,NA,8,35,23,35,60,85,24,31,5,4,2,9,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004518523,239,1986,1999,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,29,39,37,51,63,14,3,2,4,3,5,6,NA
100003553129,239,1982,1986,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,7,11,12,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013926650,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA
100005740630,239,1984,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,19,34,27,3,8,16,12,1,NA,NA,NA,NA,NA,NA,NA,NA
100011796940,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA
100007823520,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA
100015128786,239,1977,1979,1,1,NA,NA,NA,NA,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009057711,239,1980,1984,NA,0,0,NA,NA,NA,NA,NA,NA,4,3,7,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014892999,239,1977,1978,0,0,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008509272,239,1982,1989,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,2,15,3,12,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012081971,239,1977,1997,0,0,0,0,0,NA,1,11,35,9,40,24,39,99,169,182,32,11,22,56,63,13,4,12,30,4,6,NA,NA,NA
