"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100007468652,239,1977,1978,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012875873,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,17,11,12,6,4,1
100016961346,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20,5,8,6,6,5
100000969577,239,1979,1990,NA,0,0,0,NA,NA,NA,NA,1,6,24,12,6,1,12,23,7,6,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017296845,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA
100008126880,239,1977,1981,0,0,NA,NA,NA,NA,14,12,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000615989,239,1977,1989,0,0,0,0,NA,NA,39,11,5,12,17,18,10,4,7,17,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017943294,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA
100010680618,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
100019199373,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004672574,239,1977,1981,0,0,NA,NA,NA,NA,6,13,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011012096,239,1978,1981,NA,0,NA,NA,NA,NA,NA,0,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001430568,239,1978,1981,NA,0,NA,NA,NA,NA,NA,0,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005589773,239,1983,1984,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003669350,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,17,11,7,3,3,0
100011208515,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,15,5,28,28,32,35,8,19,4,7,4,3,3
100003111547,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
100020744158,239,1985,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007069897,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,NA,NA,NA
100016840392,239,1988,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,18,30,23,29,29,10,7,11,8,1
100012947584,239,1991,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,18,13,5,6,NA,NA,NA,NA
100012022586,239,1977,1978,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009777589,239,1986,1988,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020747412,239,1981,2000,NA,0,0,0,0,0,NA,NA,NA,NA,12,13,20,60,96,95,41,40,30,47,48,24,15,14,22,8,10,7,6,1
100020108726,239,1978,1997,NA,0,0,0,0,NA,NA,1,17,17,16,19,10,18,24,26,48,26,6,22,29,27,16,4,10,5,2,NA,NA,NA
100011899193,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,3,2,NA,NA,NA
100000867810,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,19,24,21,22,18,3
100006047050,239,1989,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,14,8,5,NA,NA,NA,NA,NA,NA,NA
100009279346,239,1981,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014286945,239,1977,1987,0,0,0,NA,NA,NA,36,10,4,3,6,5,7,1,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018095968,239,1985,1990,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018816757,239,1988,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29,52,31,32,21,8,8,5,5,3,5,3
100007025865,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20,5,8,3,3,2
100018710848,239,1983,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012193730,239,1977,2000,1,1,1,1,1,1,50,47,59,32,29,43,35,13,5,8,17,21,13,26,3,6,6,10,6,9,4,8,10,7
100015381514,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,23,16,17,5,5,1
100004892856,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,2,2
100001055341,239,1986,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000220426,239,1989,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,24,19,6,4,8,5,8,7,6,1
100006818683,239,1977,1995,1,0,0,0,0,NA,2,1,4,5,10,25,18,28,55,30,3,7,13,20,21,16,16,3,2,NA,NA,NA,NA,NA
100004280324,239,1991,1998,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,3,1,3,2,6,4,NA,NA
100016038139,239,1984,1994,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,18,34,32,4,12,9,10,8,5,NA,NA,NA,NA,NA,NA
100012282580,239,1977,1989,0,0,0,0,NA,NA,1,4,11,13,8,7,7,1,6,16,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018705585,239,1987,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,11,31,58,50,51,56,46,33,19,10,11,4
100020711475,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
100020879818,239,1977,1987,0,0,0,NA,NA,NA,36,53,37,38,32,26,30,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019719499,239,1980,1985,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,6,10,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000251749,239,1977,1989,0,0,0,0,NA,NA,27,9,25,13,11,14,9,13,7,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016219509,239,1977,1983,0,0,0,NA,NA,NA,2,1,0,3,7,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006979883,239,1983,1994,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,5,9,24,7,10,3,11,13,9,7,8,NA,NA,NA,NA,NA,NA
100004509129,239,1977,1982,0,0,NA,NA,NA,NA,20,17,18,8,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011282292,239,1977,2000,0,0,0,0,0,0,14,16,17,33,17,22,22,3,18,16,15,16,7,31,58,46,26,7,19,24,15,5,3,1
100019302255,239,1977,1979,0,0,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016092457,239,1987,1988,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000218578,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010106448,239,1977,1980,0,0,NA,NA,NA,NA,4,6,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015034889,239,1977,1989,0,0,0,0,NA,NA,8,9,34,27,17,18,16,22,27,13,7,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018944963,239,1979,1987,NA,0,0,NA,NA,NA,NA,NA,2,2,12,12,17,18,14,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004662412,239,1977,1982,0,0,NA,NA,NA,NA,1,2,2,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004522595,239,1980,1986,NA,0,0,NA,NA,NA,NA,NA,NA,5,6,5,3,6,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004707832,239,1977,1979,0,0,NA,NA,NA,NA,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002870980,239,1982,1990,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,8,14,12,8,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013530568,239,1977,1986,1,1,1,NA,NA,NA,1,5,10,9,1,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007196814,239,1991,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,8,7,3,1,NA,NA,NA,NA
100014568618,239,1977,1980,0,0,NA,NA,NA,NA,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011924907,239,1983,1997,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,39,37,29,7,5,10,8,20,11,15,11,7,5,2,NA,NA,NA
100020773345,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,1
100008723634,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,7,6,2,2
100010571454,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100018220508,239,1977,1982,0,0,NA,NA,NA,NA,20,28,6,3,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016237674,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1
100000737002,239,1977,1987,0,0,0,NA,NA,NA,14,19,7,4,5,9,5,8,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005345162,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,28,6,5,3,4,1
100012247978,239,1977,1981,0,0,NA,NA,NA,NA,3,1,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016020220,239,1977,1982,0,0,NA,NA,NA,NA,2,3,6,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017275580,239,1987,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30,19,36,43,40,10,19,36,24,21,22,18,2
100013772698,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1
100004937767,239,1977,1980,0,0,NA,NA,NA,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017177431,239,1977,1991,0,0,0,0,NA,NA,9,10,20,8,10,8,10,29,44,19,26,23,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016149632,239,1977,1987,1,1,1,NA,NA,NA,14,13,18,11,2,7,12,17,8,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013755043,239,1985,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004747970,239,1987,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011557095,239,1977,1985,0,0,0,NA,NA,NA,1,1,18,19,12,10,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003218421,239,1995,1998,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,NA,NA
100006771193,239,1977,1982,1,1,NA,NA,NA,NA,1,5,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019514964,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100016680260,239,1977,1982,0,0,NA,NA,NA,NA,1,11,8,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013177205,239,1988,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,8,7,8,5,NA,NA,NA,NA,NA,NA,NA
100012040356,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100003972156,239,1977,1985,0,0,0,NA,NA,NA,3,2,3,2,11,10,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009952932,239,1989,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,19,11,8,NA,NA,NA,NA,NA,NA,NA
100002285897,239,1982,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002893970,239,1988,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001441980,239,1982,1989,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,8,3,5,5,8,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017095631,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015375917,239,1982,1990,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,9,9,1,1,4,5,7,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008197764,239,1988,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,19,22,13,13,NA,NA,NA,NA,NA,NA,NA
100016465715,239,1977,1979,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000569184,239,1984,1997,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,37,29,23,10,11,10,18,32,35,13,5,4,5,NA,NA,NA
100004762188,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,10,6,1
100019238242,239,1977,2000,0,0,0,0,0,0,9,12,64,31,50,67,30,12,25,25,42,12,7,25,30,34,41,39,37,27,15,18,19,8
100004556606,239,1977,1985,0,0,0,NA,NA,NA,3,7,1,6,12,11,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100021022614,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,11,NA,NA,NA,NA
100017402834,239,1991,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
100016943370,239,1997,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA
100002507034,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,7,6,3
100011026115,239,1990,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,43,32,8,19,8,10,13,4,3
100010240127,239,1984,1992,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,7,4,8,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
100004020045,239,1987,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010988200,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2
100000312611,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
100006336818,239,1988,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,29,32,18,24,30,30,33,30,9,3,3
100016342262,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,18,6,6,5,2,2
100005459540,239,1977,1984,1,1,0,NA,NA,NA,21,12,15,9,6,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013430041,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,4,NA,NA,NA
100011872987,239,1980,1981,NA,0,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008859276,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
100001993457,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2
100009985402,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008473080,239,1983,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,16,10,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003071564,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA
100003607892,239,1991,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,19,20,5,11,4,4,NA,NA,NA
100000994092,239,1977,1983,0,0,0,NA,NA,NA,4,1,7,8,9,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008920867,239,1987,1998,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,10,11,16,11,10,16,18,8,8,2,NA,NA
100008817303,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100014172328,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013318796,239,1984,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001334235,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,3,2
100009896156,239,1977,1982,0,0,NA,NA,NA,NA,20,6,7,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014730230,239,1982,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006843777,239,1977,1983,0,0,0,NA,NA,NA,23,20,6,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019768537,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,3,1
100004668797,239,1988,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003921166,239,1977,2000,0,0,0,0,0,0,7,3,31,31,40,22,17,32,36,28,58,16,6,28,21,24,44,50,42,9,11,11,4,2
100011478300,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,10,11,2
100000795572,239,1986,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,6,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012096260,239,1984,1994,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,8,11,11,15,16,14,8,2,NA,NA,NA,NA,NA,NA
100004706712,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,2
100000747099,239,1977,1984,0,0,0,NA,NA,NA,5,2,12,7,12,10,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001001650,239,1987,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002824655,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017818355,239,1977,1987,0,0,0,NA,NA,NA,12,4,14,18,34,28,15,5,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019734672,239,1989,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,16,31,23,15,15,11,9,NA,NA,NA
100008701423,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA
100000000038,239,1992,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,13,5,3,4,NA,NA,NA
100005949675,239,1978,1983,NA,0,0,NA,NA,NA,NA,3,2,3,7,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009722180,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,1
