"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002"
100009680917,542,1998,2000,NA,NA,NA,NA,NA,0
100006741493,542,1989,2000,NA,NA,NA,0,0,0
100016228254,542,1987,1993,NA,NA,0,0,0,NA
100018010502,542,1990,2000,NA,NA,NA,0,0,0
100001508451,542,1978,1982,NA,0,NA,NA,NA,NA
100012173464,542,1977,2000,0,1,1,1,1,1
100002302559,542,1980,1990,NA,0,0,0,NA,NA
100021057489,542,2000,2000,NA,NA,NA,NA,NA,0
100004525411,542,1977,1987,0,0,0,NA,NA,NA
100018699048,542,1998,2000,NA,NA,NA,NA,NA,0
100009801459,542,1977,1992,0,0,0,0,NA,NA
100002710352,542,1993,2000,NA,NA,NA,NA,1,1
100000356360,542,1977,2000,1,1,1,1,1,1
100017538215,542,1983,2000,NA,NA,0,0,0,0
100011513116,542,1977,1981,0,0,NA,NA,NA,NA
100018944936,542,1989,1991,NA,NA,NA,0,NA,NA
100004410452,542,1995,2000,NA,NA,NA,NA,0,0
100003686860,542,1977,1982,1,1,NA,NA,NA,NA
100017175666,542,1997,2000,NA,NA,NA,NA,0,0
100017136565,542,1977,1984,0,0,0,NA,NA,NA
100014922664,542,2000,2000,NA,NA,NA,NA,NA,0
100020678387,542,1977,1986,0,0,0,NA,NA,NA
100002177365,542,1977,1979,0,0,NA,NA,NA,NA
100018171866,542,1988,2000,NA,NA,NA,0,0,0
100016094625,542,1991,2000,NA,NA,NA,0,0,0
100005865923,542,1977,1983,0,0,0,NA,NA,NA
100002271600,542,1982,1983,NA,0,0,NA,NA,NA
100009288772,542,1977,1998,0,0,0,0,0,0
100003138613,542,1988,2000,NA,NA,NA,0,0,0
100014836009,542,1993,2000,NA,NA,NA,NA,0,0
100005622444,542,1979,1980,NA,0,NA,NA,NA,NA
100006072659,542,1991,2000,NA,NA,NA,0,1,1
100005719424,542,1983,1998,NA,NA,0,0,0,0
100016111566,542,1977,1992,0,0,0,0,NA,NA
100015252859,542,1996,2000,NA,NA,NA,NA,0,0
100006800663,542,1977,1979,0,0,NA,NA,NA,NA
100014266882,542,2000,2000,NA,NA,NA,NA,NA,0
100016130664,542,1977,1977,0,NA,NA,NA,NA,NA
100009262788,542,1979,1982,NA,0,NA,NA,NA,NA
100008549564,542,1988,1998,NA,NA,NA,0,0,0
100013215226,542,1986,1988,NA,NA,0,0,NA,NA
100012346706,542,1983,1999,NA,NA,0,0,0,0
100003298254,542,1977,1988,0,0,0,0,NA,NA
100004903571,542,1987,1989,NA,NA,0,0,NA,NA
100006583196,542,1977,2000,0,0,0,0,0,0
100006704791,542,1979,1981,NA,0,NA,NA,NA,NA
100019996558,542,1986,2000,NA,NA,0,0,0,1
100019026290,542,1978,1987,NA,0,0,NA,NA,NA
100001016831,542,1981,1982,NA,1,NA,NA,NA,NA
100005023429,542,1977,1997,0,0,0,0,0,NA
100014900510,542,1986,1990,NA,NA,0,0,NA,NA
100018260523,542,1977,1983,0,0,0,NA,NA,NA
100015264407,542,1979,1988,NA,0,0,0,NA,NA
100004160327,542,1984,2000,NA,NA,0,0,0,0
100012856701,542,1979,1986,NA,0,0,NA,NA,NA
100013066667,542,1977,1977,0,NA,NA,NA,NA,NA
100013482880,542,1979,1981,NA,0,NA,NA,NA,NA
100019722813,542,1977,1978,0,0,NA,NA,NA,NA
100001546984,542,1999,2000,NA,NA,NA,NA,NA,0
100020053092,542,1979,1981,NA,0,NA,NA,NA,NA
100017210129,542,1977,1978,0,0,NA,NA,NA,NA
100016159859,542,1983,1986,NA,NA,0,NA,NA,NA
100002416073,542,1983,1996,NA,NA,0,0,0,NA
100006541861,542,1979,1986,NA,0,0,NA,NA,NA
100006475813,542,1977,1977,0,NA,NA,NA,NA,NA
100003647088,542,1995,2000,NA,NA,NA,NA,0,0
100000453177,542,1977,2000,0,0,1,1,1,1
100019854590,542,1999,2000,NA,NA,NA,NA,NA,0
100014701905,542,1999,2000,NA,NA,NA,NA,NA,0
100005985592,542,1982,1985,NA,0,0,NA,NA,NA
100003964611,542,1977,1977,0,NA,NA,NA,NA,NA
100003180856,542,1977,1981,0,0,NA,NA,NA,NA
100008725547,542,1982,1985,NA,0,0,NA,NA,NA
100016875388,542,1977,2000,1,1,1,1,1,1
100007693906,542,1990,2000,NA,NA,NA,0,0,0
100008067851,542,1998,2000,NA,NA,NA,NA,NA,0
100004016345,542,1977,1979,0,0,NA,NA,NA,NA
100000030009,542,1983,1992,NA,NA,1,1,NA,NA
100007118272,542,1977,2000,0,0,0,0,0,0
100008488006,542,1987,2000,NA,NA,0,0,0,0
100009122532,542,1977,1977,0,NA,NA,NA,NA,NA
100016204976,542,1984,1985,NA,NA,1,NA,NA,NA
100014302950,542,1980,1988,NA,0,0,0,NA,NA
100016687802,542,1986,1988,NA,NA,0,0,NA,NA
100015329942,542,1988,1992,NA,NA,NA,0,NA,NA
100019137918,542,1983,1988,NA,NA,0,0,NA,NA
100018843018,542,2000,2000,NA,NA,NA,NA,NA,0
100001606330,542,1985,1988,NA,NA,0,0,NA,NA
100009919968,542,1977,1982,0,0,NA,NA,NA,NA
100017996785,542,1977,1978,0,0,NA,NA,NA,NA
100018061618,542,1977,1977,0,NA,NA,NA,NA,NA
100008608499,542,1977,1982,0,0,NA,NA,NA,NA
100001264883,542,1997,2000,NA,NA,NA,NA,0,0
100019636679,542,1977,1985,1,1,1,NA,NA,NA
100007849106,542,1982,1984,NA,0,0,NA,NA,NA
100005210872,542,1977,1987,0,0,0,NA,NA,NA
100003633074,542,1977,2000,1,1,1,1,0,0
100015180764,542,1996,2000,NA,NA,NA,NA,0,0
100014311000,542,1979,1986,NA,0,0,NA,NA,NA
100007961133,542,1977,1992,1,1,1,1,NA,NA
100001267740,542,2000,2000,NA,NA,NA,NA,NA,0
100017997732,542,1986,1991,NA,NA,1,1,NA,NA
100008947886,542,1983,1993,NA,NA,0,0,0,NA
100006027038,542,1977,1993,0,0,0,0,0,NA
100007328396,542,1983,2000,NA,NA,0,0,0,0
100015120378,542,1977,1979,0,0,NA,NA,NA,NA
100000016631,542,1986,1990,NA,NA,0,0,NA,NA
100001911417,542,1977,1978,0,0,NA,NA,NA,NA
100012187286,542,1979,1988,NA,0,0,0,NA,NA
100005616269,542,1998,2000,NA,NA,NA,NA,NA,0
100002482942,542,1977,1989,0,0,0,0,NA,NA
100003935114,542,1977,1980,0,0,NA,NA,NA,NA
100020820500,542,1977,1981,0,0,NA,NA,NA,NA
100003215585,542,1977,2000,0,0,0,0,0,0
100014979985,542,1977,1992,0,0,0,0,NA,NA
100003317266,542,1977,2000,0,0,0,0,0,1
100015477997,542,1987,1989,NA,NA,0,0,NA,NA
100019025247,542,1978,2000,NA,0,0,0,0,0
100010575297,542,1981,1983,NA,0,0,NA,NA,NA
100019935154,542,1985,1998,NA,NA,0,0,0,0
100010177232,542,1977,2000,0,0,0,0,0,0
100000083886,542,1979,1983,NA,0,0,NA,NA,NA
100012670902,542,1978,1989,NA,0,0,0,NA,NA
100004185348,542,1995,1996,NA,NA,NA,NA,0,NA
100002618290,542,1977,1979,0,0,NA,NA,NA,NA
100002067124,542,1995,1997,NA,NA,NA,NA,0,NA
100004073010,542,1977,1981,0,0,NA,NA,NA,NA
100006292383,542,1978,1987,NA,0,0,NA,NA,NA
100014196158,542,1977,1984,1,1,1,NA,NA,NA
100016095844,542,1978,1987,NA,0,0,NA,NA,NA
100016379211,542,1977,1983,0,0,0,NA,NA,NA
100016741989,542,1987,1989,NA,NA,0,0,NA,NA
100017917455,542,1977,1990,0,0,0,0,NA,NA
100014886884,542,1980,1982,NA,0,NA,NA,NA,NA
100000328416,542,1980,2000,NA,0,0,0,0,0
100005557611,542,1984,1988,NA,NA,0,0,NA,NA
100006704353,542,1990,2000,NA,NA,NA,0,0,0
100013869108,542,1988,1991,NA,NA,NA,0,NA,NA
100011044022,542,1977,2000,0,1,0,0,0,0
100014855206,542,1977,1980,0,0,NA,NA,NA,NA
100014745278,542,1977,1988,0,0,0,0,NA,NA
100002801377,542,1977,1983,0,0,0,NA,NA,NA
100013584693,542,1977,1978,0,0,NA,NA,NA,NA
100018645125,542,1977,1988,0,0,0,0,NA,NA
100009382525,542,1998,2000,NA,NA,NA,NA,NA,0
100004204852,542,1981,2000,NA,0,0,0,0,0
100017419110,542,1977,1979,0,0,NA,NA,NA,NA
100016671345,542,1991,2000,NA,NA,NA,0,0,0
100009908122,542,1982,1988,NA,0,0,0,NA,NA
100004344274,542,1999,2000,NA,NA,NA,NA,NA,0
100019084676,542,1977,2000,1,1,0,0,0,0
100015415890,542,1982,1991,NA,0,0,0,NA,NA
100019191823,542,1981,1983,NA,0,0,NA,NA,NA
100018149409,542,1980,1987,NA,0,0,NA,NA,NA
100010791713,542,1996,1999,NA,NA,NA,NA,0,0
100014617872,542,1986,1988,NA,NA,0,0,NA,NA
100007333739,542,1977,1983,0,0,0,NA,NA,NA
100004955813,542,2000,2000,NA,NA,NA,NA,NA,0
100015951617,542,1998,2000,NA,NA,NA,NA,NA,0
100005701244,542,1997,2000,NA,NA,NA,NA,0,0
100017745821,542,1997,2000,NA,NA,NA,NA,1,1
100000673076,542,1977,1983,0,0,0,NA,NA,NA
100005400165,542,1979,2000,NA,1,1,1,1,0
100017542644,542,1985,1993,NA,NA,0,0,0,NA
100021021196,542,1980,1997,NA,0,0,0,0,NA
100014695163,542,1995,2000,NA,NA,NA,NA,0,0
100017524927,542,2000,2000,NA,NA,NA,NA,NA,0
100008622322,542,1990,1992,NA,NA,NA,0,NA,NA
100013489084,542,1984,2000,NA,NA,0,0,0,0
100009797567,542,2000,2000,NA,NA,NA,NA,NA,0
100016789828,542,1977,1977,0,NA,NA,NA,NA,NA
100000091841,542,1996,2000,NA,NA,NA,NA,0,0
100010132745,542,1977,1989,0,0,0,0,NA,NA
100004169228,542,1984,1986,NA,NA,0,NA,NA,NA
100019647617,542,1982,2000,NA,0,0,0,0,0
100019472642,542,1993,2000,NA,NA,NA,NA,0,0
100004188159,542,1977,1993,0,0,0,0,0,NA
100019816872,542,1977,2000,0,0,0,1,0,0
100011265698,542,1979,1998,NA,0,0,0,0,0
100007227425,542,1992,2000,NA,NA,NA,0,0,0
100012908616,542,1998,2000,NA,NA,NA,NA,NA,1
100019121869,542,1982,1985,NA,0,0,NA,NA,NA
100016753839,542,1998,2000,NA,NA,NA,NA,NA,0
100004395391,542,1992,1996,NA,NA,NA,0,0,NA
100003601482,542,2000,2000,NA,NA,NA,NA,NA,1
100019314369,542,1986,1988,NA,NA,0,0,NA,NA
100003707488,542,1987,1990,NA,NA,0,0,NA,NA
100011786437,542,1977,1998,0,0,1,1,1,1
100002591521,542,1977,1981,0,0,NA,NA,NA,NA
100000701150,542,2000,2000,NA,NA,NA,NA,NA,0
100005985031,542,1977,1980,0,0,NA,NA,NA,NA
100015017845,542,1977,1997,0,0,0,0,0,NA
100000966879,542,1988,1998,NA,NA,NA,0,0,0
100003188000,542,1988,1989,NA,NA,NA,0,NA,NA
100010374746,542,1980,2000,NA,0,0,0,0,0
100013183760,542,1977,1995,0,0,0,0,0,NA
100001481332,542,1998,2000,NA,NA,NA,NA,NA,0
100018995795,542,1992,1996,NA,NA,NA,0,0,NA
100002294400,542,1977,1991,0,0,0,0,NA,NA
100012713886,542,1982,2000,NA,0,0,0,0,0
100008324884,542,1977,1982,0,0,NA,NA,NA,NA
100000942066,542,1983,2000,NA,NA,0,0,0,0
100011863147,542,1994,2000,NA,NA,NA,NA,0,0
100007406503,542,1977,1980,0,0,NA,NA,NA,NA
100012790869,542,1977,1985,0,0,0,NA,NA,NA
100009742728,542,1977,1984,0,0,0,NA,NA,NA
100009397218,542,1987,1998,NA,NA,0,0,0,0
100009187244,542,1977,1978,0,0,NA,NA,NA,NA
100007767134,542,1983,1991,NA,NA,0,0,NA,NA
100019582859,542,1991,2000,NA,NA,NA,0,1,1
100012691696,542,1977,1997,0,0,0,0,0,NA
100006128433,542,1995,1997,NA,NA,NA,NA,0,NA
100004111082,542,2000,2000,NA,NA,NA,NA,NA,0
100006257830,542,1998,2000,NA,NA,NA,NA,NA,0
100016304359,542,1977,1987,0,0,0,NA,NA,NA
100014562013,542,1977,1985,0,0,0,NA,NA,NA
100000990433,542,1977,1991,0,0,0,0,NA,NA
100000098085,542,1977,1989,0,0,0,0,NA,NA
100019208670,542,1977,1979,0,0,NA,NA,NA,NA
100002674201,542,1988,2000,NA,NA,NA,0,0,0
100015827799,542,1977,1985,0,0,0,NA,NA,NA
100013927894,542,1983,1997,NA,NA,0,0,0,NA
100012216650,542,2000,2000,NA,NA,NA,NA,NA,0
100020943537,542,1985,1995,NA,NA,0,0,0,NA
100016866558,542,1977,1992,1,1,1,1,NA,NA
100010866712,542,1988,2000,NA,NA,NA,0,0,0
100007961679,542,1998,2000,NA,NA,NA,NA,NA,0
100007763147,542,1977,2000,1,1,1,1,1,1
100010470815,542,1977,1981,0,0,NA,NA,NA,NA
100001207132,542,1977,2000,0,0,0,0,0,1
100007343240,542,1989,1997,NA,NA,NA,0,0,NA
100003185991,542,1982,1989,NA,1,1,0,NA,NA
100001449604,542,1977,1990,1,1,0,0,NA,NA
100020793277,542,1977,1978,0,0,NA,NA,NA,NA
100000659011,542,1977,1979,0,0,NA,NA,NA,NA
100005101054,542,1979,1983,NA,0,0,NA,NA,NA
100015698132,542,1984,1985,NA,NA,0,NA,NA,NA
100014928584,542,1977,1987,0,0,0,NA,NA,NA
100005253493,542,1986,1989,NA,NA,0,0,NA,NA
100013817324,542,1977,1978,0,0,NA,NA,NA,NA
100007433018,542,1999,2000,NA,NA,NA,NA,NA,1
100009259594,542,1977,1979,0,0,NA,NA,NA,NA
100000140269,542,1977,1979,0,0,NA,NA,NA,NA
100002508862,542,1981,1985,NA,0,0,NA,NA,NA
100020198232,542,1977,1996,0,0,0,0,0,NA
100019199199,542,1978,1981,NA,0,NA,NA,NA,NA
100011418752,542,1992,2000,NA,NA,NA,0,0,0
100012614020,542,1980,1982,NA,0,NA,NA,NA,NA
100011599464,542,1995,1996,NA,NA,NA,NA,0,NA
100014550498,542,1977,1996,0,0,0,0,0,NA
100020977317,542,1993,2000,NA,NA,NA,NA,0,0
100020795427,542,1977,1979,0,0,NA,NA,NA,NA
100001634153,542,1997,2000,NA,NA,NA,NA,0,0
100017493055,542,1980,2000,NA,0,0,0,0,0
100003238075,542,1982,1994,NA,0,0,0,0,NA
100003059304,542,1991,1994,NA,NA,NA,0,0,NA
100012905744,542,1998,2000,NA,NA,NA,NA,NA,0
100002137536,542,1995,2000,NA,NA,NA,NA,0,0
100002277028,542,1992,1994,NA,NA,NA,0,0,NA
100000273951,542,1983,1985,NA,NA,0,NA,NA,NA
100017248234,542,1981,1982,NA,0,NA,NA,NA,NA
100011816714,542,1992,1997,NA,NA,NA,0,0,NA
100015781081,542,1980,1982,NA,0,NA,NA,NA,NA
100018233193,542,1997,2000,NA,NA,NA,NA,0,0
100015365800,542,1977,1984,0,0,0,NA,NA,NA
100001634389,542,1996,1997,NA,NA,NA,NA,0,NA
100015339490,542,1983,2000,NA,NA,0,0,0,0
100009407428,542,1977,1985,0,0,0,NA,NA,NA
100000266045,542,1990,1992,NA,NA,NA,0,NA,NA
100020883653,542,1977,1980,0,0,NA,NA,NA,NA
100015917654,542,1993,1997,NA,NA,NA,NA,0,NA
100004144423,542,1983,1995,NA,NA,0,0,0,NA
100013705219,542,1977,1992,0,0,0,0,NA,NA
100001827946,542,1998,2000,NA,NA,NA,NA,NA,0
100011120736,542,1988,2000,NA,NA,NA,0,0,0
100014569986,542,1987,2000,NA,NA,0,0,0,0
100016253232,542,1993,1996,NA,NA,NA,NA,0,NA
100009378406,542,1994,1997,NA,NA,NA,NA,0,NA
100008924278,542,1977,1982,0,0,NA,NA,NA,NA
100006875616,542,1993,1997,NA,NA,NA,NA,0,NA
100010538152,542,1977,2000,0,0,0,0,0,0
100013511767,542,1984,1991,NA,NA,1,1,NA,NA
100014312066,542,1995,2000,NA,NA,NA,NA,0,0
100003788579,542,1999,2000,NA,NA,NA,NA,NA,0
100009279761,542,1988,1998,NA,NA,NA,0,0,0
100004985206,542,1981,2000,NA,0,0,0,0,0
100008804854,542,1977,1986,0,0,0,NA,NA,NA
100008905275,542,1990,1993,NA,NA,NA,1,1,NA
100011090316,542,1979,2000,NA,0,0,0,0,0
100020377245,542,1977,1981,0,0,NA,NA,NA,NA
100014507313,542,1977,1986,0,0,0,NA,NA,NA
100019457469,542,1996,2000,NA,NA,NA,NA,1,1
100011100666,542,1977,1987,0,0,0,NA,NA,NA
100006459176,542,1991,1997,NA,NA,NA,0,0,NA
100003108264,542,1977,1986,1,1,1,NA,NA,NA
100000826468,542,1978,1979,NA,0,NA,NA,NA,NA
100001506263,542,2000,2000,NA,NA,NA,NA,NA,0
100006846789,542,1988,1998,NA,NA,NA,0,0,0
100018181810,542,1998,2000,NA,NA,NA,NA,NA,0
100012498928,542,1977,1988,0,0,0,0,NA,NA
100007452061,542,1977,1982,1,1,NA,NA,NA,NA
100018187723,542,1977,1983,0,0,0,NA,NA,NA
100004166565,542,2000,2000,NA,NA,NA,NA,NA,0
100010202681,542,1979,1987,NA,0,0,NA,NA,NA
100006520788,542,1983,1984,NA,NA,0,NA,NA,NA
100012904835,542,1988,2000,NA,NA,NA,0,0,0
100004581763,542,1997,1999,NA,NA,NA,NA,0,0
100007178706,542,1988,2000,NA,NA,NA,0,0,0
100019665613,542,1977,1977,0,NA,NA,NA,NA,NA
100008010459,542,1985,1986,NA,NA,0,NA,NA,NA
100018813083,542,1977,1977,0,NA,NA,NA,NA,NA
100016534499,542,1985,1986,NA,NA,1,NA,NA,NA
100010424586,542,2000,2000,NA,NA,NA,NA,NA,0
100000700147,542,1991,1995,NA,NA,NA,0,0,NA
100001149580,542,1977,1982,0,0,NA,NA,NA,NA
100020640239,542,1977,1977,0,NA,NA,NA,NA,NA
100019201655,542,1984,1986,NA,NA,0,NA,NA,NA
100010433682,542,1994,2000,NA,NA,NA,NA,0,0
100019060477,542,1977,1979,0,0,NA,NA,NA,NA
100005770364,542,1996,2000,NA,NA,NA,NA,0,0
100014605116,542,1977,1979,0,0,NA,NA,NA,NA
100009576435,542,1984,1997,NA,NA,0,0,0,NA
100019209109,542,1978,1980,NA,0,NA,NA,NA,NA
100010833244,542,1977,2000,0,0,0,0,0,0
100000644650,542,1999,2000,NA,NA,NA,NA,NA,1
100011505490,542,1995,2000,NA,NA,NA,NA,0,0
100012285796,542,1977,1977,0,NA,NA,NA,NA,NA
100006881545,542,1999,2000,NA,NA,NA,NA,NA,0
100001511142,542,1977,1978,0,0,NA,NA,NA,NA
100018298466,542,1977,1991,0,0,0,0,NA,NA
100006481895,542,2000,2000,NA,NA,NA,NA,NA,0
100019528660,542,1985,1995,NA,NA,0,0,0,NA
100006998736,542,1982,1987,NA,0,0,NA,NA,NA
100016692975,542,1991,1997,NA,NA,NA,0,0,NA
100005361959,542,1981,1984,NA,0,0,NA,NA,NA
100016361930,542,1983,1991,NA,NA,0,0,NA,NA
100007179167,542,1981,1983,NA,0,0,NA,NA,NA
100009071300,542,1986,1995,NA,NA,0,0,0,NA
100017000384,542,1977,1980,0,0,NA,NA,NA,NA
100010718991,542,1989,1997,NA,NA,NA,0,0,NA
100004176165,542,1977,2000,0,0,0,0,0,0
100014462298,542,1995,1999,NA,NA,NA,NA,0,0
100001893668,542,1980,1981,NA,0,NA,NA,NA,NA
100017543154,542,1996,2000,NA,NA,NA,NA,0,0
100014431661,542,1977,1980,0,0,NA,NA,NA,NA
100019893313,542,1990,1992,NA,NA,NA,0,NA,NA
100018404184,542,1996,2000,NA,NA,NA,NA,0,0
100019588425,542,1998,2000,NA,NA,NA,NA,NA,0
100005067868,542,1999,2000,NA,NA,NA,NA,NA,0
100007512048,542,1993,1995,NA,NA,NA,NA,0,NA
100007128887,542,1981,1991,NA,0,0,0,NA,NA
100004484032,542,1999,2000,NA,NA,NA,NA,NA,1
100015484671,542,1985,1992,NA,NA,0,0,NA,NA
100008600587,542,1994,1996,NA,NA,NA,NA,0,NA
100011045686,542,1977,1982,0,0,NA,NA,NA,NA
100007751850,542,1977,1987,1,1,1,NA,NA,NA
100007551396,542,1991,1997,NA,NA,NA,0,0,NA
100015648816,542,1977,1977,0,NA,NA,NA,NA,NA
100014211090,542,1977,1985,0,0,0,NA,NA,NA
100012166061,542,1987,1988,NA,NA,0,0,NA,NA
100011213664,542,2000,2000,NA,NA,NA,NA,NA,0
100007052351,542,1977,1980,0,0,NA,NA,NA,NA
100000188536,542,1983,1991,NA,NA,0,0,NA,NA
100010054284,542,1982,1984,NA,0,0,NA,NA,NA
100015024719,542,1977,1978,0,0,NA,NA,NA,NA
100004033519,542,1981,1983,NA,1,0,NA,NA,NA
100013318880,542,1998,2000,NA,NA,NA,NA,NA,0
100012821673,542,1977,1982,1,0,NA,NA,NA,NA
100006884228,542,1997,2000,NA,NA,NA,NA,0,0
100014168227,542,1999,2000,NA,NA,NA,NA,NA,0
100014784091,542,1987,2000,NA,NA,0,0,0,0
100003288274,542,1977,1979,0,0,NA,NA,NA,NA
100001773334,542,1977,1985,1,1,1,NA,NA,NA
100015223627,542,1990,2000,NA,NA,NA,0,0,0
100017558236,542,1977,1986,0,0,0,NA,NA,NA
100002277270,542,1990,1996,NA,NA,NA,0,0,NA
100012058553,542,1997,2000,NA,NA,NA,NA,0,0
100001662959,542,1997,2000,NA,NA,NA,NA,0,0
100020828678,542,1988,1990,NA,NA,NA,0,NA,NA
100010991047,542,1980,2000,NA,0,0,0,0,0
100005452680,542,1977,1986,0,0,0,NA,NA,NA
100020989110,542,1977,1987,0,0,0,NA,NA,NA
100001538198,542,1977,1979,1,1,NA,NA,NA,NA
100000712458,542,1981,1987,NA,0,0,NA,NA,NA
100006714720,542,1982,1989,NA,0,0,0,NA,NA
100002708937,542,1977,1980,0,0,NA,NA,NA,NA
100015741312,542,1999,2000,NA,NA,NA,NA,NA,0
100012142544,542,1999,2000,NA,NA,NA,NA,NA,0
100016090624,542,1988,1996,NA,NA,NA,0,0,NA
100006751320,542,1977,1982,0,0,NA,NA,NA,NA
100010099035,542,1994,2000,NA,NA,NA,NA,0,0
100007284314,542,1977,1982,0,0,NA,NA,NA,NA
100005181747,542,1998,2000,NA,NA,NA,NA,NA,0
100021060858,542,1977,1997,0,0,0,0,0,NA
100000702073,542,1982,1989,NA,0,0,0,NA,NA
100015897541,542,1977,1979,1,1,NA,NA,NA,NA
100017598093,542,1981,2000,NA,0,0,0,0,0
100015755098,542,1977,1985,0,0,0,NA,NA,NA
100005982495,542,1981,1986,NA,0,0,NA,NA,NA
100013812403,542,1982,1989,NA,0,0,0,NA,NA
100016337197,542,1989,1997,NA,NA,NA,0,0,NA
100010526147,542,1988,1991,NA,NA,NA,0,NA,NA
100015536749,542,1991,2000,NA,NA,NA,1,1,1
100000045063,542,1977,1987,0,0,0,NA,NA,NA
100006638042,542,1977,2000,0,0,0,0,0,0
100014054606,542,1977,1998,0,0,0,0,0,0
100016224290,542,1977,1977,0,NA,NA,NA,NA,NA
100014605588,542,1977,1978,0,0,NA,NA,NA,NA
100006156914,542,1985,1991,NA,NA,0,0,NA,NA
100004377379,542,1981,2000,NA,0,0,0,0,0
100016696955,542,1995,2000,NA,NA,NA,NA,0,0
100020596095,542,1990,1991,NA,NA,NA,1,NA,NA
100013679408,542,1977,1979,0,0,NA,NA,NA,NA
100010191885,542,1981,1983,NA,1,0,NA,NA,NA
100001455209,542,2000,2000,NA,NA,NA,NA,NA,0
100002439835,542,1977,1982,0,0,NA,NA,NA,NA
100013456025,542,1979,1980,NA,0,NA,NA,NA,NA
100019886478,542,2000,2000,NA,NA,NA,NA,NA,0
100013297971,542,1977,1995,0,0,0,0,0,NA
100002519662,542,1977,1979,0,0,NA,NA,NA,NA
100005478614,542,1977,1996,0,0,0,0,0,NA
100018162167,542,1979,1986,NA,1,1,NA,NA,NA
100005395634,542,1982,1984,NA,0,0,NA,NA,NA
100015538828,542,1998,2000,NA,NA,NA,NA,NA,0
100018631298,542,1977,2000,1,0,0,0,0,0
100006870719,542,1977,1978,0,0,NA,NA,NA,NA
100002184732,542,1977,1980,0,0,NA,NA,NA,NA
100017437834,542,1977,1982,0,0,NA,NA,NA,NA
100005401683,542,1989,1994,NA,NA,NA,0,0,NA
100007178451,542,1977,1978,0,0,NA,NA,NA,NA
100020884569,542,1977,1999,0,0,0,0,0,0
100020782301,542,1991,1999,NA,NA,NA,0,0,0
100017596560,542,1998,2000,NA,NA,NA,NA,NA,0
100018691767,542,1978,1990,NA,0,0,0,NA,NA
100004056917,542,1977,1984,1,1,1,NA,NA,NA
100010364368,542,1978,1983,NA,0,0,NA,NA,NA
100017501394,542,1984,2000,NA,NA,0,0,0,0
100018140167,542,1982,1983,NA,0,0,NA,NA,NA
100017534139,542,1977,1981,0,0,NA,NA,NA,NA
100018785267,542,1977,1994,0,0,0,0,0,NA
100000557940,542,1999,2000,NA,NA,NA,NA,NA,0
100004904014,542,1982,2000,NA,0,0,0,0,0
100004335995,542,1985,1987,NA,NA,0,NA,NA,NA
100011750763,542,1982,1983,NA,0,0,NA,NA,NA
100019763529,542,1979,1985,NA,0,0,NA,NA,NA
100003766575,542,1998,2000,NA,NA,NA,NA,NA,0
100014082862,542,1987,1990,NA,NA,0,0,NA,NA
100019538189,542,1995,2000,NA,NA,NA,NA,0,0
100020472087,542,1995,2000,NA,NA,NA,NA,0,0
100003871243,542,1990,1993,NA,NA,NA,0,0,NA
100016874907,542,1977,1979,0,0,NA,NA,NA,NA
100009257758,542,1977,1977,0,NA,NA,NA,NA,NA
100012357306,542,1989,2000,NA,NA,NA,0,0,0
100012402188,542,1977,1977,0,NA,NA,NA,NA,NA
100010949220,542,1997,2000,NA,NA,NA,NA,0,0
100006545964,542,1993,1997,NA,NA,NA,NA,0,NA
100016350519,542,1985,1986,NA,NA,0,NA,NA,NA
100016995349,542,1977,1979,0,0,NA,NA,NA,NA
100006673286,542,1983,1986,NA,NA,0,NA,NA,NA
100007166562,542,1977,1979,0,0,NA,NA,NA,NA
100002296807,542,1978,1997,NA,0,0,0,0,NA
100011159728,542,1991,1994,NA,NA,NA,0,0,NA
100005402449,542,1979,2000,NA,1,1,1,1,1
100018174903,542,1981,1995,NA,1,1,1,1,NA
100001907472,542,1983,1991,NA,NA,0,0,NA,NA
100019124998,542,1991,1993,NA,NA,NA,0,0,NA
100016497529,542,1991,2000,NA,NA,NA,0,0,0
100013587325,542,1994,1999,NA,NA,NA,NA,0,0
100006705750,542,1977,1983,0,0,0,NA,NA,NA
100019352721,542,1986,1989,NA,NA,0,0,NA,NA
100005085042,542,2000,2000,NA,NA,NA,NA,NA,0
100018391589,542,1977,1979,0,0,NA,NA,NA,NA
100014587531,542,1982,1995,NA,0,0,0,0,NA
100009901564,542,1994,1999,NA,NA,NA,NA,0,0
100009019507,542,1977,1981,0,0,NA,NA,NA,NA
100016800176,542,2000,2000,NA,NA,NA,NA,NA,0
100011529729,542,2000,2000,NA,NA,NA,NA,NA,0
100016350719,542,1997,2000,NA,NA,NA,NA,0,0
100020695400,542,1985,2000,NA,NA,0,0,0,0
100000457020,542,1996,2000,NA,NA,NA,NA,0,0
100003047302,542,1994,1999,NA,NA,NA,NA,0,0
100012947866,542,1977,2000,0,0,0,0,0,0
100014182300,542,1977,2000,0,0,0,0,0,0
100003708538,542,1988,1990,NA,NA,NA,0,NA,NA
100016215946,542,1977,2000,0,0,0,0,0,0
100000357557,542,1983,1986,NA,NA,0,NA,NA,NA
100020947753,542,1977,2000,1,1,1,1,1,1
100020944612,542,1980,1996,NA,0,0,0,0,NA
